2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -30.12, -33.30, -40.57
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -36.11, -35.38, -34.41
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -41.54, -38.25, -35.50
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -34.99, -35.50, -36.01
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -35.18, -38.37, -40.93
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -38.41, -51.85, -53.13
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -42.39, -38.12, -36.79
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -38.80, -35.10, -51.78
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -32.83, -32.89, -40.08
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -36.76, -38.00, -61.54
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -37.79, -37.46, -39.61
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -39.57, -39.91, -35.41
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -33.00, -30.26, -36.74
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -42.60, -40.18, -48.49
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -39.06, -36.84, -42.18
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -42.97, -38.09, -39.53
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -30.25, -34.19, -38.63
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -40.15, -44.12, -34.82
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -32.60, -33.48, -31.84
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -35.58, -33.64, -32.30
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -36.99, -35.32, -38.79
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -37.57, -38.32, -41.27
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -30.70, -33.30, -32.39
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -32.12, -33.78, -31.75
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -37.55, -36.45, -34.63
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -37.05, -37.21, -36.99
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -31.86, -31.34, -31.17
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -32.81, -31.04, -31.04
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -43.80, -50.70, -43.98
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -43.58, -39.09, -53.65
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -38.77, -40.86, -45.16
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -34.03, -38.36, -45.00
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -44.75, -54.61, -53.47
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -47.02, -47.47, -49.80
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -50.87, -34.16, -36.82
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -46.36, -34.54, -34.75
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -32.31, -35.47, -34.49
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -42.52, -38.98, -38.63
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -49.61, -37.78, -37.24
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -34.22, -34.09, -38.65
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -32.76, -33.03, -33.47
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -31.09, -32.45, -33.96
2025-04-02, 15:53:14.216072, 300000000, 305000000, 1666666.67, 12, -39.48, -46.28, -43.06
2025-04-02, 15:53:14.216072, 310000000, 315000000, 1666666.67, 12, -46.27, -42.91, -39.79
2025-04-02, 15:53:14.216072, 305000000, 310000000, 1666666.67, 12, -34.08, -34.44, -37.21
2025-04-02, 15:53:14.216072, 315000000, 320000000, 1666666.67, 12, -37.32, -41.26, -41.75
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -31.73, -32.04, -34.02
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -32.02, -32.91, -38.95
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -43.03, -34.32, -34.46
